eligibility_datetime_utc,item_id,eligibility,message
2025-06-06 08:50:05.895,324,1,
2025-06-06 08:50:05.895,248,1,
2025-06-06 08:50:05.895,242,1,
2025-06-06 08:50:05.895,241,1,
2025-06-06 08:50:05.895,236,1,
2025-06-06 08:50:05.895,244,1,
2025-06-06 08:50:05.895,246,1,
2025-06-06 08:50:05.895,247,1,
2025-06-06 08:50:05.895,240,1,
2025-06-06 08:50:05.895,239,1,
2025-06-06 08:50:05.895,245,1,
2025-06-06 08:50:05.895,243,1,
2025-06-06 08:50:05.895,238,1,
2025-06-06 08:50:05.895,237,1,
2025-06-06 08:50:05.895,235,1,
2025-06-06 08:50:05.895,234,1,
2025-06-06 08:50:05.895,325,1,
2025-06-06 08:50:05.895,233,1,
2025-06-06 08:50:05.895,232,1,
2025-06-06 08:50:05.895,231,1,
2025-06-06 08:50:05.895,230,1,
2025-06-06 08:50:05.895,228,1,
2025-06-06 08:50:05.895,229,1,
2025-06-06 08:50:05.895,227,1,
2025-06-06 08:50:05.895,223,1,
2025-06-06 08:50:05.895,224,1,
2025-06-06 08:50:05.895,221,1,
2025-06-06 08:50:05.895,217,1,
2025-06-06 08:50:05.895,225,1,
2025-06-06 08:50:05.895,220,1,
2025-06-06 08:50:05.895,226,1,
2025-06-06 08:50:05.895,219,1,
2025-06-06 08:50:05.895,211,1,
2025-06-06 08:50:05.895,326,1,
2025-06-06 08:50:05.895,210,1,
2025-06-06 08:50:05.895,201,1,
2025-06-06 08:50:05.895,327,1,
2025-06-06 08:50:05.895,328,1,
2025-06-06 08:50:05.895,207,1,
2025-06-06 08:50:05.895,198,1,
2025-06-06 08:50:05.895,205,1,
2025-06-06 08:50:05.895,209,1,
2025-06-06 08:50:05.895,329,1,
2025-06-06 08:50:05.895,203,1,
2025-06-06 08:50:05.895,330,1,
2025-06-06 08:50:05.895,208,1,
2025-06-06 08:50:05.895,206,1,
2025-06-06 08:50:05.895,202,1,
2025-06-06 08:50:05.895,197,1,
2025-06-06 08:50:05.895,196,1,
2025-06-06 08:50:05.895,204,1,
2025-06-06 08:50:05.895,200,1,
2025-06-06 08:50:05.895,199,1,
2025-06-06 08:50:05.895,194,1,
2025-06-06 08:50:05.895,192,1,
2025-06-06 08:50:05.895,195,1,
2025-06-06 08:50:05.895,193,1,
2025-06-06 08:50:05.895,191,1,
2025-06-06 08:50:05.895,190,1,
2025-06-06 08:50:05.895,189,1,
2025-06-06 08:50:05.895,187,1,
2025-06-06 08:50:05.895,188,1,
2025-06-06 08:50:05.895,186,1,
2025-06-06 08:50:05.895,184,1,
2025-06-06 08:50:05.895,185,1,
2025-06-06 08:50:05.895,180,1,
2025-06-06 08:50:05.895,179,1,
2025-06-06 08:50:05.895,182,1,
2025-06-06 08:50:05.895,331,1,
2025-06-06 08:50:05.895,178,1,
2025-06-06 08:50:05.895,181,1,
2025-06-06 08:50:05.895,183,1,
2025-06-06 08:50:05.895,174,1,
2025-06-06 08:50:05.895,216,1,
2025-06-06 08:50:05.895,332,1,
2025-06-06 08:50:05.895,213,1,
2025-06-06 08:50:05.895,222,1,
2025-06-06 08:50:05.895,214,1,
2025-06-06 08:50:05.895,218,1,
2025-06-06 08:50:05.895,215,1,
2025-06-06 08:50:05.895,212,1,
2025-06-06 08:50:05.895,251,1,
2025-06-06 08:50:05.895,257,1,
2025-06-06 08:50:05.895,254,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-06 08:50:05.895,250,1,
2025-06-06 08:50:05.895,260,1,
2025-06-06 08:50:05.895,255,1,
2025-06-06 08:50:05.895,258,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-06 08:50:05.895,256,1,
2025-06-06 08:50:05.895,253,1,
2025-06-06 08:50:05.895,263,1,
2025-06-06 08:50:05.895,261,1,
2025-06-06 08:50:05.895,259,1,
2025-06-06 08:50:05.895,262,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-06 08:50:05.895,252,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-06 08:50:05.895,249,1,
2025-06-06 08:50:05.895,333,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-06 08:50:05.895,267,1,
2025-06-06 08:50:05.895,264,1,
2025-06-06 08:50:05.895,269,1,
2025-06-06 08:50:05.895,268,1,
2025-06-06 08:50:05.895,334,1,
2025-06-06 08:50:05.895,335,1,
2025-06-06 08:50:05.895,336,1,
2025-06-06 08:50:05.895,266,1,
2025-06-06 08:50:05.895,265,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,129,1,
2025-06-07 08:50:05.945,29,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,270,1,
2025-06-07 08:50:05.945,31,1,
2025-06-07 08:50:05.945,26,1,
2025-06-07 08:50:05.945,25,1,
2025-06-07 08:50:05.945,34,1,
2025-06-07 08:50:05.945,28,1,
2025-06-07 08:50:05.945,32,1,
2025-06-07 08:50:05.945,33,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,27,1,
2025-06-07 08:50:05.945,23,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,24,1,
2025-06-07 08:50:05.945,35,1,
2025-06-07 08:50:05.945,30,1,
2025-06-07 08:50:05.945,36,1,
2025-06-07 08:50:05.945,19,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,15,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,16,1,
2025-06-07 08:50:05.945,18,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,17,1,
2025-06-07 08:50:05.945,21,1,
2025-06-07 08:50:05.945,20,1,
2025-06-07 08:50:05.945,22,1,
2025-06-07 08:50:05.945,13,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,38,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,5,1,
2025-06-07 08:50:05.945,7,1,
2025-06-07 08:50:05.945,42,1,
2025-06-07 08:50:05.945,14,1,
2025-06-07 08:50:05.945,10,1,
2025-06-07 08:50:05.945,6,1,
2025-06-07 08:50:05.945,271,1,
2025-06-07 08:50:05.945,4,1,
2025-06-07 08:50:05.945,40,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,8,1,
2025-06-07 08:50:05.945,39,1,
2025-06-07 08:50:05.945,9,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,3,1,
2025-06-07 08:50:05.945,43,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,11,1,
2025-06-07 08:50:05.945,2,1,
2025-06-07 08:50:05.945,41,1,
2025-06-07 08:50:05.945,44,1,
2025-06-07 08:50:05.945,1,1,
2025-06-07 08:50:05.945,104,1,
2025-06-07 08:50:05.945,109,1,
2025-06-07 08:50:05.945,12,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,0,1,
2025-06-07 08:50:05.945,37,1,
2025-06-07 08:50:05.945,49,1,
2025-06-07 08:50:05.945,52,1,
2025-06-07 08:50:05.945,50,1,
2025-06-07 08:50:05.945,46,1,
2025-06-07 08:50:05.945,48,1,
2025-06-07 08:50:05.945,45,1,
2025-06-07 08:50:05.945,47,1,
2025-06-07 08:50:05.945,51,1,
2025-06-07 08:50:05.945,272,1,
2025-06-07 08:50:05.945,273,1,
2025-06-07 08:50:05.945,274,1,
2025-06-07 08:50:05.945,275,1,
2025-06-07 08:50:05.945,56,1,
2025-06-07 08:50:05.945,55,1,
2025-06-07 08:50:05.945,53,1,
2025-06-07 08:50:05.945,54,1,
2025-06-07 08:50:05.945,276,1,
2025-06-07 08:50:05.945,277,1,
2025-06-07 08:50:05.945,278,1,
2025-06-07 08:50:05.945,279,1,
2025-06-07 08:50:05.945,280,1,
2025-06-07 08:50:05.945,62,1,
2025-06-07 08:50:05.945,60,1,
2025-06-07 08:50:05.945,63,1,
2025-06-07 08:50:05.945,61,1,
2025-06-07 08:50:05.945,57,1,
2025-06-07 08:50:05.945,281,1,
2025-06-07 08:50:05.945,58,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,59,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,64,1,
2025-06-07 08:50:05.945,68,1,
2025-06-07 08:50:05.945,65,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,67,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,66,1,
2025-06-07 08:50:05.945,154,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,152,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,282,1,
2025-06-07 08:50:05.945,153,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,283,1,
2025-06-07 08:50:05.945,83,1,
2025-06-07 08:50:05.945,75,1,
2025-06-07 08:50:05.945,81,1,
2025-06-07 08:50:05.945,284,1,
2025-06-07 08:50:05.945,285,1,
2025-06-07 08:50:05.945,89,1,
2025-06-07 08:50:05.945,286,1,
2025-06-07 08:50:05.945,137,1,
2025-06-07 08:50:05.945,146,1,
2025-06-07 08:50:05.945,142,1,
2025-06-07 08:50:05.945,150,1,
2025-06-07 08:50:05.945,102,1,
2025-06-07 08:50:05.945,123,1,
2025-06-07 08:50:05.945,105,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,116,1,
2025-06-07 08:50:05.945,94,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,98,1,
2025-06-07 08:50:05.945,124,1,
2025-06-07 08:50:05.945,106,1,
2025-06-07 08:50:05.945,287,1,
2025-06-07 08:50:05.945,288,1,
2025-06-07 08:50:05.945,289,1,
2025-06-07 08:50:05.945,91,1,
2025-06-07 08:50:05.945,93,1,
2025-06-07 08:50:05.945,290,1,
2025-06-07 08:50:05.945,84,1,
2025-06-07 08:50:05.945,126,1,
2025-06-07 08:50:05.945,119,1,
2025-06-07 08:50:05.945,131,1,
2025-06-07 08:50:05.945,103,1,
2025-06-07 08:50:05.945,115,1,
2025-06-07 08:50:05.945,110,1,
2025-06-07 08:50:05.945,112,1,
2025-06-07 08:50:05.945,111,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,121,1,
2025-06-07 08:50:05.945,132,1,
2025-06-07 08:50:05.945,117,1,
2025-06-07 08:50:05.945,114,1,
2025-06-07 08:50:05.945,97,1,
2025-06-07 08:50:05.945,118,1,
2025-06-07 08:50:05.945,108,1,
2025-06-07 08:50:05.945,120,1,
2025-06-07 08:50:05.945,95,1,
2025-06-07 08:50:05.945,291,1,
2025-06-07 08:50:05.945,100,1,
2025-06-07 08:50:05.945,96,1,
2025-06-07 08:50:05.945,107,1,
2025-06-07 08:50:05.945,141,1,
2025-06-07 08:50:05.945,147,1,
2025-06-07 08:50:05.945,151,1,
2025-06-07 08:50:05.945,148,1,
2025-06-07 08:50:05.945,128,1,
2025-06-07 08:50:05.945,122,1,
2025-06-07 08:50:05.945,292,1,
2025-06-07 08:50:05.945,99,1,
2025-06-07 08:50:05.945,149,1,
2025-06-07 08:50:05.945,139,1,
2025-06-07 08:50:05.945,140,1,
2025-06-07 08:50:05.945,144,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,69,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,90,1,
2025-06-07 08:50:05.945,76,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,73,1,
2025-06-07 08:50:05.945,82,1,
2025-06-07 08:50:05.945,77,1,
2025-06-07 08:50:05.945,293,1,
2025-06-07 08:50:05.945,87,1,
2025-06-07 08:50:05.945,145,1,
2025-06-07 08:50:05.945,143,1,
2025-06-07 08:50:05.945,135,1,
2025-06-07 08:50:05.945,138,1,
2025-06-07 08:50:05.945,294,1,
2025-06-07 08:50:05.945,295,1,
2025-06-07 08:50:05.945,296,1,
2025-06-07 08:50:05.945,297,1,
2025-06-07 08:50:05.945,125,1,
2025-06-07 08:50:05.945,127,1,
2025-06-07 08:50:05.945,113,1,
2025-06-07 08:50:05.945,101,1,
2025-06-07 08:50:05.945,86,1,
2025-06-07 08:50:05.945,74,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,78,1,
2025-06-07 08:50:05.945,79,1,
2025-06-07 08:50:05.945,133,1,
2025-06-07 08:50:05.945,136,1,
2025-06-07 08:50:05.945,134,1,
2025-06-07 08:50:05.945,92,1,
2025-06-07 08:50:05.945,130,1,
2025-06-07 08:50:05.945,72,1,
2025-06-07 08:50:05.945,80,1,
2025-06-07 08:50:05.945,298,0,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:05.945,299,0,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:05.945,300,0,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:05.945,301,0,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:05.945,302,0,This product is either missing important information or contains incorrect information. Review in your product inventory.
2025-06-07 08:50:05.945,156,1,
2025-06-07 08:50:05.945,158,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,157,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,159,1,
2025-06-07 08:50:05.945,303,1,
2025-06-07 08:50:05.945,304,1,
2025-06-07 08:50:05.945,305,1,
2025-06-07 08:50:05.945,306,1,
2025-06-07 08:50:05.945,307,1,
2025-06-07 08:50:05.945,155,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,308,1,
2025-06-07 08:50:05.945,70,1,
2025-06-07 08:50:05.945,71,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,88,1,
2025-06-07 08:50:05.945,85,1,
2025-06-07 08:50:05.945,309,1,
2025-06-07 08:50:05.945,161,1,
2025-06-07 08:50:05.945,160,1,
2025-06-07 08:50:05.945,310,1,
2025-06-07 08:50:05.945,311,1,
2025-06-07 08:50:05.945,312,1,
2025-06-07 08:50:05.945,313,1,
2025-06-07 08:50:05.945,162,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,174,1,
2025-06-07 08:50:05.945,164,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,165,1,
2025-06-07 08:50:05.945,163,1,
2025-06-07 08:50:05.945,167,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,173,1,
2025-06-07 08:50:05.945,170,1,
2025-06-07 08:50:05.945,166,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,171,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,168,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,169,1,
2025-06-07 08:50:05.945,172,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,176,1,
2025-06-07 08:50:05.945,175,1,
2025-06-07 08:50:05.945,177,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,314,1,
2025-06-07 08:50:05.945,315,1,
2025-06-07 08:50:05.945,316,1,
2025-06-07 08:50:05.945,317,1,
2025-06-07 08:50:05.945,318,1,
2025-06-07 08:50:05.945,319,1,
2025-06-07 08:50:05.945,320,1,
2025-06-07 08:50:05.945,321,1,
2025-06-07 08:50:05.945,322,1,
2025-06-07 08:50:05.945,323,1,
2025-06-07 08:50:05.945,324,1,
2025-06-07 08:50:05.945,248,1,
2025-06-07 08:50:05.945,242,1,
2025-06-07 08:50:05.945,241,1,
2025-06-07 08:50:05.945,236,1,
2025-06-07 08:50:05.945,244,1,
2025-06-07 08:50:05.945,246,1,
2025-06-07 08:50:05.945,247,1,
2025-06-07 08:50:05.945,240,1,
2025-06-07 08:50:05.945,239,1,
2025-06-07 08:50:05.945,245,1,
2025-06-07 08:50:05.945,243,1,
2025-06-07 08:50:05.945,238,1,
2025-06-07 08:50:05.945,237,1,
2025-06-07 08:50:05.945,235,1,
2025-06-07 08:50:05.945,234,1,
2025-06-07 08:50:05.945,325,1,
2025-06-07 08:50:05.945,233,1,
2025-06-07 08:50:05.945,232,1,
2025-06-07 08:50:05.945,231,1,
2025-06-07 08:50:05.945,230,1,
2025-06-07 08:50:05.945,228,1,
2025-06-07 08:50:05.945,229,1,
2025-06-07 08:50:05.945,227,1,
2025-06-07 08:50:05.945,223,1,
2025-06-07 08:50:05.945,224,1,
2025-06-07 08:50:05.945,221,1,
2025-06-07 08:50:05.945,217,1,
2025-06-07 08:50:05.945,225,1,
2025-06-07 08:50:05.945,220,1,
2025-06-07 08:50:05.945,226,1,
2025-06-07 08:50:05.945,219,1,
2025-06-07 08:50:05.945,211,1,
2025-06-07 08:50:05.945,326,1,
2025-06-07 08:50:05.945,210,1,
2025-06-07 08:50:05.945,201,1,
2025-06-07 08:50:05.945,327,1,
2025-06-07 08:50:05.945,328,1,
2025-06-07 08:50:05.945,207,1,
2025-06-07 08:50:05.945,198,1,
2025-06-07 08:50:05.945,205,1,
2025-06-07 08:50:05.945,209,1,
2025-06-07 08:50:05.945,329,1,
2025-06-07 08:50:05.945,203,1,
2025-06-07 08:50:05.945,330,1,
2025-06-07 08:50:05.945,208,1,
2025-06-07 08:50:05.945,206,1,
2025-06-07 08:50:05.945,202,1,
2025-06-07 08:50:05.945,197,1,
2025-06-07 08:50:05.945,196,1,
2025-06-07 08:50:05.945,204,1,
2025-06-07 08:50:05.945,200,1,
2025-06-07 08:50:05.945,199,1,
2025-06-07 08:50:05.945,194,1,
2025-06-07 08:50:05.945,192,1,
2025-06-07 08:50:05.945,195,1,
2025-06-07 08:50:05.945,193,1,
2025-06-07 08:50:05.945,191,1,
2025-06-07 08:50:05.945,190,1,
2025-06-07 08:50:05.945,189,1,
2025-06-07 08:50:05.945,187,1,
2025-06-07 08:50:05.945,188,1,
2025-06-07 08:50:05.945,186,1,
2025-06-07 08:50:05.945,184,1,
2025-06-07 08:50:05.945,185,1,
2025-06-07 08:50:05.945,180,1,
2025-06-07 08:50:05.945,179,1,
2025-06-07 08:50:05.945,182,1,
2025-06-07 08:50:05.945,331,1,
2025-06-07 08:50:05.945,178,1,
2025-06-07 08:50:05.945,181,1,
2025-06-07 08:50:05.945,183,1,
2025-06-07 08:50:05.945,216,1,
2025-06-07 08:50:05.945,332,1,
2025-06-07 08:50:05.945,213,1,
2025-06-07 08:50:05.945,222,1,
2025-06-07 08:50:05.945,214,1,
2025-06-07 08:50:05.945,218,1,
2025-06-07 08:50:05.945,215,1,
2025-06-07 08:50:05.945,212,1,
2025-06-07 08:50:05.945,251,1,
2025-06-07 08:50:05.945,257,1,
2025-06-07 08:50:05.945,254,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,250,1,
2025-06-07 08:50:05.945,260,1,
2025-06-07 08:50:05.945,255,1,
2025-06-07 08:50:05.945,258,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,256,1,
2025-06-07 08:50:05.945,253,1,
2025-06-07 08:50:05.945,263,1,
2025-06-07 08:50:05.945,261,1,
2025-06-07 08:50:05.945,259,1,
2025-06-07 08:50:05.945,262,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,252,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,249,1,
2025-06-07 08:50:05.945,333,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-07 08:50:05.945,267,1,
2025-06-07 08:50:05.945,264,1,
2025-06-07 08:50:05.945,269,1,
2025-06-07 08:50:05.945,268,1,
2025-06-07 08:50:05.945,334,1,
2025-06-07 08:50:05.945,335,1,
2025-06-07 08:50:05.945,336,1,
2025-06-07 08:50:05.945,266,1,
2025-06-07 08:50:05.945,265,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,29,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,270,1,
2025-06-08 08:50:06.457,31,1,
2025-06-08 08:50:06.457,26,1,
2025-06-08 08:50:06.457,25,1,
2025-06-08 08:50:06.457,34,1,
2025-06-08 08:50:06.457,28,1,
2025-06-08 08:50:06.457,32,1,
2025-06-08 08:50:06.457,127,1,
2025-06-08 08:50:06.457,113,1,
2025-06-08 08:50:06.457,33,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,27,1,
2025-06-08 08:50:06.457,23,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,24,1,
2025-06-08 08:50:06.457,35,1,
2025-06-08 08:50:06.457,30,1,
2025-06-08 08:50:06.457,36,1,
2025-06-08 08:50:06.457,19,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,15,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,16,1,
2025-06-08 08:50:06.457,18,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,17,1,
2025-06-08 08:50:06.457,21,1,
2025-06-08 08:50:06.457,20,1,
2025-06-08 08:50:06.457,22,1,
2025-06-08 08:50:06.457,13,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,38,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,5,1,
2025-06-08 08:50:06.457,7,1,
2025-06-08 08:50:06.457,42,1,
2025-06-08 08:50:06.457,14,1,
2025-06-08 08:50:06.457,10,1,
2025-06-08 08:50:06.457,6,1,
2025-06-08 08:50:06.457,271,1,
2025-06-08 08:50:06.457,4,1,
2025-06-08 08:50:06.457,40,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,8,1,
2025-06-08 08:50:06.457,39,1,
2025-06-08 08:50:06.457,9,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
2025-06-08 08:50:06.457,3,1,
2025-06-08 08:50:06.457,43,0,This product's cost to Amazon does not allow us to meet customers’ pricing expectations. Consider reducing the cost. It may take a few weeks for your product to become eligible to advertise after you reduce the cost.
